2022-05-12 18:55:08,180,1,ai-play,pro,a2c,build-5,True,3,6,15,True,17,-75,-58
2022-05-12 18:58:08,180,2,ai-play,pro,a2c,build-1,True,2,3,10,False,97,-59,38
2022-05-12 19:01:09,180,2,ai-play,pro,a2c,build-2,True,3,3,10,False,78,-115,-37
2022-05-12 19:04:09,180,2,ai-play,pro,a2c,build-3,False,3,6,10,False,77,-182,-105
2022-05-12 19:07:09,180,2,ai-play,pro,a2c,build-4,False,3,6,15,False,51,-171,-120
2022-05-12 19:10:09,180,2,ai-play,pro,a2c,build-5,True,3,6,15,True,26,-71,-45
2022-05-12 19:21:36,180,1,ai-play,pro,ppo,build-1,True,2,3,10,False,83,-64,19
2022-05-12 19:24:36,180,1,ai-play,pro,ppo,build-2,True,3,3,10,False,100,-110,-10
2022-05-12 19:27:36,180,1,ai-play,pro,ppo,build-3,False,3,6,10,False,110,-157,-47
2022-05-12 19:30:36,180,1,ai-play,pro,ppo,build-4,False,3,6,15,False,90,-176,-86
2022-05-12 19:33:36,180,1,ai-play,pro,ppo,build-5,True,3,6,15,True,31,-69,-38
2022-05-12 19:36:36,180,2,ai-play,pro,ppo,build-1,True,2,3,10,False,94,-67,27
2022-05-12 19:39:36,180,2,ai-play,pro,ppo,build-2,True,3,3,10,False,136,-130,6
2022-05-12 19:42:36,180,2,ai-play,pro,ppo,build-3,False,3,6,10,False,120,-168,-48
2022-05-12 19:45:36,180,2,ai-play,pro,ppo,build-4,False,3,6,15,False,84,-179,-95
2022-05-12 19:48:36,180,2,ai-play,pro,ppo,build-5,True,3,6,15,True,29,-61,-32
2022-05-12 19:54:23,180,1,ai-play,novice,a2c,build-1,True,2,3,10,False,81,-67,14
2022-05-12 19:57:23,180,1,ai-play,novice,a2c,build-2,True,3,3,10,False,81,-117,-36
2022-05-12 20:00:24,180,1,ai-play,novice,a2c,build-3,False,3,6,10,False,81,-199,-118
2022-05-12 20:03:24,180,1,ai-play,novice,a2c,build-4,False,3,6,15,False,73,-190,-117
2022-05-12 20:06:24,180,1,ai-play,novice,a2c,build-5,True,3,6,15,True,21,-72,-51
2022-05-12 20:09:24,180,2,ai-play,novice,a2c,build-1,True,2,3,10,False,76,-58,18
2022-05-12 20:12:24,180,2,ai-play,novice,a2c,build-2,True,3,3,10,False,94,-129,-35
2022-05-12 20:15:24,180,2,ai-play,novice,a2c,build-3,False,3,6,10,False,97,-196,-99
2022-05-12 20:18:24,180,2,ai-play,novice,a2c,build-4,False,3,6,15,False,69,-191,-122
2022-05-12 20:21:24,180,2,ai-play,novice,a2c,build-5,True,3,6,15,True,26,-62,-36
2022-05-12 20:24:50,180,1,ai-play,novice,ppo,build-1,True,2,3,10,False,81,-47,34
2022-05-12 20:27:50,180,1,ai-play,novice,ppo,build-2,True,3,3,10,False,109,-108,1
2022-05-12 20:30:51,180,1,ai-play,novice,ppo,build-3,False,3,6,10,False,111,-167,-56
2022-05-12 20:33:51,180,1,ai-play,novice,ppo,build-4,False,3,6,15,False,82,-160,-78
2022-05-12 20:36:51,180,1,ai-play,novice,ppo,build-5,True,3,6,15,True,26,-65,-39
2022-05-12 20:39:51,180,2,ai-play,novice,ppo,build-1,True,2,3,10,False,83,-59,24
2022-05-12 20:42:51,180,2,ai-play,novice,ppo,build-2,True,3,3,10,False,106,-86,20
2022-05-12 20:45:51,180,2,ai-play,novice,ppo,build-3,False,3,6,10,False,117,-170,-53
2022-05-12 20:48:51,180,2,ai-play,novice,ppo,build-4,False,3,6,15,False,69,-166,-97
2022-05-12 20:51:51,180,2,ai-play,novice,ppo,build-5,True,3,6,15,True,25,-70,-45
